종목코드,회사명,시장구분,ticker,현재주가,시가총액,배당수익률,52주최고,52주최저,PER,PBR,ROE,수집시각
445180,퓨릿,KOSDAQ,445180.KQ,11070.0,190284316672.0,1.07,13400.0,5240.0,,,0.15099,2026-05-20T21:15:33.072015
125210,아모그린텍,KOSDAQ,125210.KQ,11480.0,189383147520.0,,16750.0,5600.0,,,0.07767,2026-05-20T21:15:33.487890
140670,알에스오토메이션,KOSDAQ,140670.KQ,14650.0,135343792128.0,,28800.0,12030.0,,,-0.09365,2026-05-20T21:15:33.911499
016790,현대사료,KOSDAQ,016790.KQ,0.0,0.0,,994.0,994.0,,,,2026-05-20T21:15:34.330099
146320,비씨엔씨,KOSDAQ,146320.KQ,14620.0,185681362944.0,,19050.0,8480.0,,,0.015140001,2026-05-20T21:15:34.745045
041020,폴라리스오피스,KOSDAQ,041020.KQ,3760.0,186811056128.0,,7030.0,3245.0,,,,2026-05-20T21:15:35.162239
095700,제넥신,KOSDAQ,095700.KQ,4100.0,186466631680.0,,7490.0,4050.0,,,-0.17312999,2026-05-20T21:15:35.583773
371950,풍원정밀,KOSDAQ,371950.KQ,8220.0,186286145536.0,,19970.0,8180.0,,,-1.30221,2026-05-20T21:15:36.002623
080160,모두투어,KOSDAQ,080160.KQ,9800.0,185220005888.0,,17500.0,9800.0,,,,2026-05-20T21:15:36.523370
147830,제룡산업,KOSDAQ,147830.KQ,9250.0,177155817472.0,3.12,15410.0,5690.0,,,0.13941,2026-05-20T21:15:36.941429
032620,GC메디아이,KOSDAQ,032620.KQ,3540.0,179628949504.0,,4470.0,3500.0,,,,2026-05-20T21:15:37.385919
232680,라온로보틱스,KOSDAQ,232680.KQ,14080.0,167856930816.0,1.36,23950.0,6610.0,,,0.10845,2026-05-20T21:15:37.800530
104480,티케이케미칼,KOSDAQ,104480.KQ,2030.0,184517722112.0,,2915.0,1448.0,,,0.75039,2026-05-20T21:15:38.227771
289930,웨이비스,KOSDAQ,289930.KQ,14000.0,175274295296.0,,24650.0,7450.0,,,0.04235,2026-05-20T21:15:38.741903
289080,SV인베스트먼트,KOSDAQ,289080.KQ,3060.0,166116114432.0,0.62,5030.0,1453.0,,,-0.074829996,2026-05-20T21:15:39.165552
042420,네오위즈홀딩스,KOSDAQ,042420.KQ,22500.0,138716774400.0,2.11,34150.0,19320.0,,,0.088190004,2026-05-20T21:15:39.581113
377450,리파인,KOSDAQ,377450.KQ,10560.0,183004807168.0,2.38,19020.0,10400.0,,,0.19278999,2026-05-20T21:15:40.000343
060150,인선이엔티,KOSDAQ,060150.KQ,3920.0,172123832320.0,,6190.0,3825.0,,,,2026-05-20T21:15:40.416990
079960,동양이엔피,KOSDAQ,079960.KQ,23150.0,174820884480.0,,38050.0,20200.0,,,,2026-05-20T21:15:40.838872
474610,RF시스템즈,KOSDAQ,474610.KQ,12710.0,168209154048.0,,17750.0,3885.0,,,0.11286,2026-05-20T21:15:41.261994
192440,슈피겐코리아,KOSDAQ,192440.KQ,29200.0,168805842944.0,1.69,31300.0,21000.0,,,0.05534,2026-05-20T21:15:41.684002
163730,핑거,KOSDAQ,163730.KQ,19280.0,178325848064.0,0.52,25650.0,8700.0,,,0.00667,2026-05-20T21:15:42.106263
234690,녹십자웰빙,KOSDAQ,234690.KQ,10060.0,178516377600.0,1.36,15890.0,8520.0,,,0.09199,2026-05-20T21:15:42.527243
066620,국보디자인,KOSDAQ,066620.KQ,23700.0,156646670336.0,2.08,26750.0,17280.0,,,0.13149,2026-05-20T21:15:42.941328
126730,코칩,KOSDAQ,126730.KQ,20200.0,166351568896.0,2.57,26000.0,10640.0,,,0.080819994,2026-05-20T21:15:43.352187
403850,더핑크퐁컴퍼니,KOSDAQ,403850.KQ,12340.0,176976461824.0,,61500.0,12120.0,,,0.13045,2026-05-20T21:15:43.777399
293780,압타바이오,KOSDAQ,293780.KQ,6300.0,169352560640.0,,11960.0,6060.0,,,-0.32247,2026-05-20T21:15:44.297035
143160,아이디스,KOSDAQ,143160.KQ,16500.0,159715868672.0,2.36,20750.0,14720.0,,,0.06751,2026-05-20T21:15:44.715330
101170,우림피티에스,KOSDAQ,101170.KQ,13080.0,172877070336.0,,24000.0,4845.0,,,,2026-05-20T21:15:45.133847
039560,다산네트웍스,KOSDAQ,039560.KQ,4095.0,158850236416.0,0.47,6050.0,2640.0,,,0.01008,2026-05-20T21:15:45.559087
222040,코스맥스엔비티,KOSDAQ,222040.KQ,8500.0,174716108800.0,,8950.0,2860.0,,,-0.27207002,2026-05-20T21:15:45.979678
083500,에프엔에스테크,KOSDAQ,083500.KQ,20400.0,157618094080.0,1.54,24000.0,8680.0,,,0.11103,2026-05-20T21:15:46.395560
073010,케이에스피,KOSDAQ,073010.KQ,4350.0,174301855744.0,,8260.0,3225.0,,,,2026-05-20T21:15:46.902783
323350,다원넥스뷰,KOSDAQ,323350.KQ,21700.0,173736738816.0,,28100.0,4960.0,,,0.20381,2026-05-20T21:15:47.320068
059120,아진엑스텍,KOSDAQ,059120.KQ,9480.0,173579419648.0,,14500.0,3045.0,,,,2026-05-20T21:15:47.744707
203400,에이비온,KOSDAQ,203400.KQ,1923.0,119458086912.0,,7277.778,1760.0,,,-0.6024,2026-05-20T21:15:48.169850
092130,이크레더블,KOSDAQ,092130.KQ,14370.0,173066534912.0,,18490.0,14280.0,,,,2026-05-20T21:15:48.582467
149950,아바텍,KOSDAQ,149950.KQ,12650.0,172896436224.0,1.68,14870.0,7780.0,,,,2026-05-20T21:15:48.992704
101970,우양에이치씨,KOSDAQ,101970.KQ,11690.0,172798230528.0,,21400.0,10500.0,,,-0.02414,2026-05-20T21:15:49.419418
007330,푸른저축은행,KOSDAQ,007330.KQ,11450.0,134172475392.0,,14050.0,8410.0,,,,2026-05-20T21:15:49.932521
259630,엠플러스,KOSDAQ,259630.KQ,14110.0,166928121856.0,1.38,20100.0,7420.0,,,0.22118999,2026-05-20T21:15:50.345969
179290,엠아이텍,KOSDAQ,179290.KQ,5320.0,172185403392.0,2.24,8510.0,5240.0,,,0.17322999,2026-05-20T21:15:50.767024
0011A0,액스비스,KOSDAQ,0011A0.KQ,18350.0,171274125312.0,,50600.0,17750.0,,,0.214,2026-05-20T21:15:51.189818
264660,씨앤지하이테크,KOSDAQ,264660.KQ,17580.0,165594071040.0,3.04,26100.0,11750.0,,,0.14805001,2026-05-20T21:15:51.610169
119830,아이텍,KOSDAQ,119830.KQ,6480.0,152612470784.0,,9730.0,4990.0,,,0.10371,2026-05-20T21:15:52.047370
143240,사람인,KOSDAQ,143240.KQ,15880.0,166719848448.0,4.38,18400.0,12570.0,,,0.41062,2026-05-20T21:15:52.465375
267320,나인테크,KOSDAQ,267320.KQ,2965.0,168536834048.0,,5300.0,2740.0,,,-0.17852,2026-05-20T21:15:52.973297
321370,센서뷰,KOSDAQ,321370.KQ,3290.0,169977528320.0,,5140.0,870.0,,,-0.94383,2026-05-20T21:15:53.486186
024800,유성티엔에스,KOSDAQ,024800.KQ,4585.0,153134088192.0,,5060.0,2110.0,,,0.10979,2026-05-20T21:15:54.008536
040160,누리플렉스,KOSDAQ,040160.KQ,14000.0,158171791360.0,,19350.0,2855.0,,,-0.08997,2026-05-20T21:15:54.421646
017510,세명전기,KOSDAQ,017510.KQ,11050.0,168468299776.0,,17970.0,6690.0,,,,2026-05-20T21:15:54.838929
047310,파워로직스,KOSDAQ,047310.KQ,4595.0,168226422784.0,,6850.0,3845.0,,,,2026-05-20T21:15:55.247595
299030,하나기술,KOSDAQ,299030.KQ,21000.0,167893106688.0,,35850.0,17830.0,,,-0.058480002,2026-05-20T21:15:55.666640
038390,레드캡투어,KOSDAQ,038390.KQ,10020.0,167542636544.0,,13500.0,9930.0,,,,2026-05-20T21:15:56.075923
396270,넥스트칩,KOSDAQ,396270.KQ,5080.0,120791662592.0,,7730.0,1836.0,,,-1.1834301,2026-05-20T21:15:56.502675
049430,코메론,KOSDAQ,049430.KQ,18460.0,165851463680.0,,23650.0,9450.0,,,,2026-05-20T21:15:56.921147
086980,쇼박스,KOSDAQ,086980.KQ,2660.0,166085083136.0,,3490.0,2325.0,,,,2026-05-20T21:15:57.330255
187870,디바이스,KOSDAQ,187870.KQ,23600.0,317818896384.0,1.25,29700.0,5270.0,,,0.45463002,2026-05-20T21:15:57.753067
032580,피델릭스,KOSDAQ,032580.KQ,5010.0,165903122432.0,,5350.0,850.0,,,,2026-05-20T21:15:58.265341
123410,코리아에프티,KOSDAQ,123410.KQ,5960.0,165932711936.0,3.24,9550.0,4360.0,,,0.18186001,2026-05-20T21:15:58.685544
049960,쎌바이오텍,KOSDAQ,049960.KQ,17650.0,120794832896.0,,18300.0,11350.0,,,,2026-05-20T21:15:59.117880
115310,인포바인,KOSDAQ,115310.KQ,10390.0,75994071040.0,2.19,20160.0,7050.0,,,0.06753,2026-05-20T21:15:59.527209
051980,중앙첨단소재,KOSDAQ,051980.KQ,1488.0,164967792640.0,,4355.0,1260.0,,,-0.054920003,2026-05-20T21:15:59.952071
046440,KG파이낸셜,KOSDAQ,046440.KQ,4335.0,156278407168.0,,7330.0,4215.0,,,,2026-05-20T21:16:00.369981
106190,하이텍팜,KOSDAQ,106190.KQ,15400.0,163742007296.0,0.96,25000.0,10700.0,,,0.09165,2026-05-20T21:16:00.791515
123330,제닉,KOSDAQ,123330.KQ,20500.0,160406061056.0,,44100.0,15570.0,,,0.59766,2026-05-20T21:16:01.211676
473980,노머스,KOSDAQ,473980.KQ,14740.0,161864679424.0,,38000.0,14590.0,,,0.15642,2026-05-20T21:16:01.740314
220260,켐트로스,KOSDAQ,220260.KQ,5080.0,134916120576.0,,9570.0,3695.0,,,-0.19511,2026-05-20T21:16:02.178247
011040,경동제약,KOSDAQ,011040.KQ,5290.0,142620360704.0,,6890.0,5240.0,,,,2026-05-20T21:16:02.607106
452190,한빛레이저,KOSDAQ,452190.KQ,6800.0,158879875072.0,,10590.0,3580.0,,,0.083009996,2026-05-20T21:16:03.021964
240550,동방메디컬,KOSDAQ,240550.KQ,7770.0,,,15130.0,6250.0,,,0.11108,2026-05-20T21:16:03.438856
023910,대한약품,KOSDAQ,023910.KQ,27100.0,159347998720.0,3.62,33950.0,26950.0,,,0.09595,2026-05-20T21:16:03.861410
282880,코윈테크,KOSDAQ,282880.KQ,13880.0,160259293184.0,1.38,21150.0,11372.549,,,-0.06562,2026-05-20T21:16:04.304191
056090,시지메드텍,KOSDAQ,056090.KQ,1570.0,162116698112.0,,3555.0,890.0,,,0.07194,2026-05-20T21:16:04.717697
054800,아이디스홀딩스,KOSDAQ,054800.KQ,15650.0,136365228032.0,1.83,16980.0,9340.0,,,0.08943,2026-05-20T21:16:05.139384
307750,국전,KOSDAQ,307750.KQ,2995.0,150277914624.0,0.3,6000.0,2965.0,,,-0.04986,2026-05-20T21:16:05.559708
013990,아가방컴퍼니,KOSDAQ,013990.KQ,4910.0,126004879360.0,,6270.0,4150.0,,,0.06146,2026-05-20T21:16:05.989855
204610,티쓰리,KOSDAQ,204610.KQ,2935.0,159997149184.0,5.8,3795.0,1660.0,,,0.1918,2026-05-20T21:16:06.435798
054920,한컴위드,KOSDAQ,054920.KQ,5720.0,143713992704.0,,8980.0,2660.0,,,,2026-05-20T21:16:06.848313
297890,HB솔루션,KOSDAQ,297890.KQ,2205.0,161275707392.0,1.33,3070.0,1800.0,,,0.11307,2026-05-20T21:16:07.265066
082800,비보존 제약,KOSDAQ,082800.KQ,2655.0,160247955456.0,,8800.0,2565.0,,,,2026-05-20T21:16:07.675051
037030,파워넷,KOSDAQ,037030.KQ,6300.0,158723981312.0,,10400.0,2250.0,,,0.066810004,2026-05-20T21:16:08.085391
039830,오로라,KOSDAQ,039830.KQ,14890.0,140455739392.0,,26400.0,6000.0,,,,2026-05-20T21:16:08.495496
066410,버킷스튜디오,KOSDAQ,066410.KQ,0.0,0.0,,1153.0,0.0,,,,2026-05-20T21:16:08.919428
115500,케이씨에스,KOSDAQ,115500.KQ,13280.0,159359991808.0,1.21,27500.0,7780.0,,,0.1311,2026-05-20T21:16:09.333760
046070,코다코,KOSDAQ,046070.KQ,10280.0,158832295936.0,,541.0526,257.0,,,,2026-05-20T21:16:09.749437
475230,엔알비,KOSDAQ,475230.KQ,14510.0,151297785856.0,,29650.0,10590.0,,,-0.00851,2026-05-20T21:16:10.170239
048870,시너지이노베이션,KOSDAQ,048870.KQ,1784.0,157182820352.0,,3100.0,1757.0,,,0.043899998,2026-05-20T21:16:10.579504
078890,가온그룹,KOSDAQ,078890.KQ,8530.0,142430650368.0,,10920.0,3030.0,,,,2026-05-20T21:16:10.998660
412350,레이저쎌,KOSDAQ,412350.KQ,10870.0,156911517696.0,,14640.0,1573.0,,,,2026-05-20T21:16:11.443582
469610,이노테크,KOSDAQ,469610.KQ,17550.0,155789590528.0,,85000.0,17460.0,,,0.17943001,2026-05-20T21:16:11.864102
062970,한국첨단소재,KOSDAQ,062970.KQ,2745.0,156708257792.0,,5050.0,1336.6666,,,-1.34858,2026-05-20T21:16:12.382914
340450,지씨지놈,KOSDAQ,340450.KQ,6620.0,156568240128.0,,15180.0,6200.0,,,0.07264,2026-05-20T21:16:12.801642
357580,아모센스,KOSDAQ,357580.KQ,13280.0,149499265024.0,,29900.0,5460.0,,,0.01174,2026-05-20T21:16:13.222286
0004V0,엔비알모션,KOSDAQ,0004V0.KQ,14890.0,154922532864.0,,29700.0,13400.0,,,-0.46085,2026-05-20T21:16:13.635739
068790,DMS,KOSDAQ,068790.KQ,6830.0,151512596480.0,,9190.0,6330.0,,,,2026-05-20T21:16:14.065894
158430,아톤,KOSDAQ,158430.KQ,6290.0,155079049216.0,0.75,13990.0,5560.0,,,0.02246,2026-05-20T21:16:14.580047
334970,프레스티지바이오로직스,KOSDAQ,334970.KQ,1976.0,153639223296.0,,5220.0,1900.0,,,,2026-05-20T21:16:14.991988
297090,씨에스베어링,KOSDAQ,297090.KQ,5630.0,153530105856.0,,9600.0,5540.0,,,0.11532,2026-05-20T21:16:15.422061
086890,이수앱지스,KOSDAQ,086890.KQ,3760.0,149147467776.0,,6350.0,3615.0,,,,2026-05-20T21:16:15.835940
192410,오늘이엔엠,KOSDAQ,192410.KQ,6520.0,152067997696.0,,8600.0,1362.0,,,-3.49615,2026-05-20T21:16:16.258118
172670,에이엘티,KOSDAQ,172670.KQ,16970.0,150335963136.0,,21200.0,6470.0,,,,2026-05-20T21:16:16.784196
008830,대동기어,KOSDAQ,008830.KQ,16910.0,151978967040.0,0.23,29050.0,14000.0,,,-0.057550002,2026-05-20T21:16:17.207056
072870,메가스터디,KOSDAQ,072870.KQ,12700.0,144868917248.0,,13710.0,10560.0,,,,2026-05-20T21:16:17.625673
005160,동국산업,KOSDAQ,005160.KQ,2785.0,143495479296.0,4.97,4125.0,2430.0,,,-0.02306,2026-05-20T21:16:18.060544
114840,아이패밀리에스씨,KOSDAQ,114840.KQ,8720.0,147817086976.0,,27000.0,8550.0,,,,2026-05-20T21:16:18.490953
408920,메쎄이상,KOSDAQ,408920.KQ,3490.0,147837108224.0,3.37,4385.0,2155.0,,,0.20753999,2026-05-20T21:16:18.900538
053080,케이엔솔,KOSDAQ,053080.KQ,11600.0,150318546944.0,2.61,18430.0,10190.0,,,-0.35123003,2026-05-20T21:16:19.329826
381620,제닉스로보틱스,KOSDAQ,381620.KQ,11490.0,149127987200.0,0.8,19940.0,6500.0,,,-0.13866,2026-05-20T21:16:19.848369
095190,신화프리텍,KOSDAQ,095190.KQ,2300.0,150099066880.0,,2965.0,1913.0,,,,2026-05-20T21:16:20.265053
067280,멀티캠퍼스,KOSDAQ,067280.KQ,25300.0,149947514880.0,,37000.0,25050.0,,,,2026-05-20T21:16:20.680784
242040,나무기술,KOSDAQ,242040.KQ,4320.0,143152300032.0,,7970.0,1308.0,,,-0.043569997,2026-05-20T21:16:21.116684
093640,케이알엠,KOSDAQ,093640.KQ,4575.0,149254127616.0,,6230.0,3225.0,,,,2026-05-20T21:16:21.723658
950250,테라뷰,KOSDAQ,950250.KQ,4185.0,148641710080.0,,20800.0,4120.0,,,,2026-05-20T21:16:22.128635
290740,액트로,KOSDAQ,290740.KQ,14740.0,135187464192.0,0.65,32700.0,4800.0,,,0.10286,2026-05-20T21:16:22.571268
038290,마크로젠,KOSDAQ,038290.KQ,13670.0,148201930752.0,,20900.0,13550.0,,,,2026-05-20T21:16:23.091557
086670,비엠티,KOSDAQ,086670.KQ,14910.0,144691871744.0,,22200.0,9040.0,,,,2026-05-20T21:16:23.597971
041520,이엘씨,KOSDAQ,041520.KQ,12120.0,141781221376.0,,13620.0,6130.0,,,,2026-05-20T21:16:24.158023
003100,선광,KOSDAQ,003100.KQ,22350.0,140581502976.0,,30450.0,17280.0,,,,2026-05-20T21:16:24.570660
086960,MDS테크,KOSDAQ,086960.KQ,3590.0,147466321920.0,,4550.0,2617.5,,,,2026-05-20T21:16:24.989733
322180,LS티라유텍,KOSDAQ,322180.KQ,7010.0,146663112704.0,,11660.0,4850.0,,,-0.18419,2026-05-20T21:16:25.414093
108230,톱텍,KOSDAQ,108230.KQ,3855.0,140459196416.0,,6170.0,3800.0,,,,2026-05-20T21:16:25.826652
023600,삼보판지,KOSDAQ,023600.KQ,9150.0,146475941888.0,2.28,11300.0,8140.0,,,0.04862,2026-05-20T21:16:26.239629
037070,파세코,KOSDAQ,037070.KQ,7320.0,146196381696.0,1.87,10590.0,5600.0,,,0.04393,2026-05-20T21:16:26.651553
037350,성도이엔지,KOSDAQ,037350.KQ,9580.0,136064737280.0,2.49,14450.0,4275.0,,,0.10902,2026-05-20T21:16:27.058381
396300,세아메카닉스,KOSDAQ,396300.KQ,5490.0,145427349504.0,,7340.0,2270.0,,,0.0195,2026-05-20T21:16:27.482355
002230,피에스텍,KOSDAQ,002230.KQ,7770.0,131558359040.0,3.2,16990.0,3715.0,,,0.06892,2026-05-20T21:16:27.895508
093190,빅솔론,KOSDAQ,093190.KQ,7540.0,108463276032.0,,9870.0,5290.0,,,,2026-05-20T21:16:28.310465
105330,케이엔더블유,KOSDAQ,105330.KQ,9050.0,143627141120.0,,11400.0,3785.0,,,,2026-05-20T21:16:28.724569
001540,안국약품,KOSDAQ,001540.KQ,11110.0,126269202432.0,5.86,11920.0,7210.0,,,0.04422,2026-05-20T21:16:29.244527
027710,팜스토리,KOSDAQ,027710.KQ,1300.0,143782936576.0,,1656.0,1098.0,,,,2026-05-20T21:16:29.766229
217270,넵튠,KOSDAQ,217270.KQ,3090.0,138846027776.0,,10780.0,3045.0,,,-0.118219994,2026-05-20T21:16:30.180552
066430,아이로보틱스,KOSDAQ,066430.KQ,3660.0,143271133184.0,,5080.0,1002.0,,,0.07492,2026-05-20T21:16:30.605726
148150,세경하이테크,KOSDAQ,148150.KQ,4030.0,136968495104.0,2.41,8950.0,3835.0,,,0.1972,2026-05-20T21:16:31.017818
069510,에스텍,KOSDAQ,069510.KQ,13120.0,110339203072.0,,20450.0,13090.0,,,,2026-05-20T21:16:31.420037
453450,그리드위즈,KOSDAQ,453450.KQ,18000.0,142969503744.0,,29800.0,13450.0,,,0.0153,2026-05-20T21:16:31.829847
129920,대성하이텍,KOSDAQ,129920.KQ,8770.0,120281014272.0,,15350.0,3330.0,,,-0.098629996,2026-05-20T21:16:32.247099
041440,현대에버다임,KOSDAQ,041440.KQ,7950.0,141841612800.0,0.85,11320.0,6880.0,,,0.02444,2026-05-20T21:16:32.673342
088130,동아엘텍,KOSDAQ,088130.KQ,8120.0,141980745728.0,,14620.0,2865.0,,,,2026-05-20T21:16:33.089999
052420,오성첨단소재,KOSDAQ,052420.KQ,1448.0,136126619648.0,,20700.0,1448.0,,,,2026-05-20T21:16:33.498123
365330,에스와이스틸텍,KOSDAQ,365330.KQ,2810.0,140980502528.0,1.22,6045.4546,2780.0,,,0.01386,2026-05-20T21:16:33.924547
333430,일승,KOSDAQ,333430.KQ,4585.0,140670910464.0,,10430.0,3940.0,,,0.16333,2026-05-20T21:16:34.341933
049720,고려신용정보,KOSDAQ,049720.KQ,9850.0,137279610880.0,5.25,11300.0,9780.0,,,0.22889,2026-05-20T21:16:34.762354
212560,네오오토,KOSDAQ,212560.KQ,11920.0,140786696192.0,1.67,14590.0,4995.0,,,0.11377,2026-05-20T21:16:35.187126
263860,지니언스,KOSDAQ,263860.KQ,15390.0,133490024448.0,1.88,30000.0,12600.0,,,0.126,2026-05-20T21:16:35.604656
005990,매일홀딩스,KOSDAQ,005990.KQ,10490.0,129616764928.0,2.5,12500.0,10100.0,,,0.08545,2026-05-20T21:16:36.112780
338220,뷰노,KOSDAQ,338220.KQ,9960.0,139458150400.0,,28350.0,9480.0,,,-0.17302,2026-05-20T21:16:36.530049
136540,윈스테크넷,KOSDAQ,136540.KQ,11330.0,121047433216.0,6.81,14580.0,10710.0,,,0.10104,2026-05-20T21:16:36.938933
067990,도이치모터스,KOSDAQ,067990.KQ,4755.0,133859565568.0,7.96,5820.0,3995.0,,,0.00437,2026-05-20T21:16:37.350385
021080,에이티넘인베스트,KOSDAQ,021080.KQ,2880.0,132464377856.0,4.62,4000.0,2310.0,,,0.18257,2026-05-20T21:16:37.779657
323990,박셀바이오,KOSDAQ,323990.KQ,5920.0,137189416960.0,,11520.0,5910.0,,,,2026-05-20T21:16:38.200163
142210,유니트론텍,KOSDAQ,142210.KQ,6630.0,137581805568.0,,9000.0,4905.0,,,,2026-05-20T21:16:38.608143
235980,메드팩토,KOSDAQ,235980.KQ,4000.0,137100476416.0,,8650.0,3355.0,,,-0.24701001,2026-05-20T21:16:39.029383
388790,라이콤,KOSDAQ,388790.KQ,4455.0,135924236288.0,,9330.0,2110.0,,,0.01227,2026-05-20T21:16:39.450711
115440,우리넷,KOSDAQ,115440.KQ,12630.0,130641969152.0,0.4,21350.0,6130.0,,,0.03195,2026-05-20T21:16:39.880644
300080,플리토,KOSDAQ,300080.KQ,8240.0,136004919296.0,,20200.0,6550.0,,,0.45686,2026-05-20T21:16:40.294000
040300,YTN,KOSDAQ,040300.KQ,2850.0,135879393280.0,,4900.0,2625.0,,,0.25373,2026-05-20T21:16:40.715403
080420,모다이노칩,KOSDAQ,080420.KQ,1702.0,133984206848.0,,2390.0,1600.0,,,-0.01651,2026-05-20T21:16:41.134741
142280,녹십자엠에스,KOSDAQ,142280.KQ,6230.0,135452196864.0,,6310.0,3200.0,,,0.07709,2026-05-20T21:16:41.556039
032940,원익,KOSDAQ,032940.KQ,7430.0,135175323648.0,,17800.0,3690.0,,,0.041589998,2026-05-20T21:16:41.981011
417500,제이아이테크,KOSDAQ,417500.KQ,4120.0,129701486592.0,2.36,6160.0,2890.0,,,0.08992,2026-05-20T21:16:42.396432
063570,NICE인프라,KOSDAQ,063570.KQ,3955.0,119956602880.0,,5220.0,3805.0,,,,2026-05-20T21:16:42.817823
223250,드림씨아이에스,KOSDAQ,223250.KQ,5480.0,130420293632.0,,8640.0,2970.0,,,,2026-05-20T21:16:43.241141
214680,디알텍,KOSDAQ,214680.KQ,1610.0,123100487680.0,,2365.0,1560.0,,,-0.32132,2026-05-20T21:16:43.759723
047560,이스트소프트,KOSDAQ,047560.KQ,11410.0,118214549504.0,,25450.0,10800.0,,,,2026-05-20T21:16:44.176914
336680,탑런토탈솔루션,KOSDAQ,336680.KQ,3400.0,133094907904.0,0.71,6300.0,3340.0,,,0.03211,2026-05-20T21:16:44.605524
225190,LK삼양,KOSDAQ,225190.KQ,1886.0,95711559680.0,,3250.0,1148.0,,,-0.60809,2026-05-20T21:16:45.018648
092040,아미코젠,KOSDAQ,092040.KQ,1880.0,103900225536.0,,4980.0,1160.0,,,-0.25416002,2026-05-20T21:16:45.448254
269620,시스웍,KOSDAQ,269620.KQ,0.0,,,889.0,870.0,,,,2026-05-20T21:16:45.862639
217820,원익피앤이,KOSDAQ,217820.KQ,2780.0,124104646656.0,,4625.0,2530.0,,,0.01006,2026-05-20T21:16:46.270530
282720,금양그린파워,KOSDAQ,282720.KQ,10870.0,131167199232.0,,20200.0,8780.0,,,,2026-05-20T21:16:46.697977
122450,KX,KOSDAQ,122450.KQ,2925.0,125239967744.0,4.95,5620.0,2885.0,,,0.053629998,2026-05-20T21:16:47.114047
307930,컴퍼니케이,KOSDAQ,307930.KQ,8330.0,130031296512.0,1.89,11100.0,5150.0,,,0.092489995,2026-05-20T21:16:47.540268
054540,삼영엠텍,KOSDAQ,054540.KQ,9990.0,121178701824.0,1.61,22800.0,4950.0,,,0.05184,2026-05-20T21:16:47.955763
123040,엠에스오토텍,KOSDAQ,123040.KQ,2070.0,113891336192.0,,3355.0,1999.0,,,-0.111870006,2026-05-20T21:16:48.377353
156100,엘앤케이바이오,KOSDAQ,156100.KQ,5800.0,120381087744.0,,16400.0,5400.0,,,-0.44978002,2026-05-20T21:16:48.797504
089600,KT나스미디어,KOSDAQ,089600.KQ,11200.0,126629093376.0,6.18,17900.0,11110.0,,,-0.0189,2026-05-20T21:16:49.232200
053700,삼보모터스,KOSDAQ,053700.KQ,5080.0,112923099136.0,,9990.0,3805.0,,,,2026-05-20T21:16:49.636119
006620,동구바이오제약,KOSDAQ,006620.KQ,4540.0,122771169280.0,,6390.0,4520.0,,,,2026-05-20T21:16:50.146082
306620,지아이에스,KOSDAQ,306620.KQ,2680.0,116024385536.0,,4140.0,1758.0,,,-0.07114,2026-05-20T21:16:50.560630
250060,모비스,KOSDAQ,250060.KQ,3990.0,127950659584.0,,9440.0,2310.0,,,,2026-05-20T21:16:50.978328
005860,한일사료,KOSDAQ,005860.KQ,3250.0,128061972480.0,2.22,5340.0,2895.0,,,0.03839,2026-05-20T21:16:51.392639
107600,새빗켐,KOSDAQ,107600.KQ,22700.0,127802228736.0,,42750.0,13950.0,,,-0.17748,2026-05-20T21:16:51.808315
085670,뉴프렉스,KOSDAQ,085670.KQ,5220.0,127630483456.0,,7280.0,4150.0,,,,2026-05-20T21:16:52.240957
013310,아진산업,KOSDAQ,013310.KQ,3295.0,127858999296.0,2.92,4895.0,2630.0,,,0.0683,2026-05-20T21:16:52.685509
253840,수젠텍,KOSDAQ,253840.KQ,7630.0,116660166656.0,,9390.0,4310.0,,,-0.2689,2026-05-20T21:16:53.101045
396470,워트,KOSDAQ,396470.KQ,7890.0,127186796544.0,0.89,10960.0,5880.0,,,0.050640002,2026-05-20T21:16:53.517192
049080,기가레인,KOSDAQ,049080.KQ,1497.0,127065358336.0,,3125.0,358.0,,,-0.24945,2026-05-20T21:16:53.945668
366030,공구우먼,KOSDAQ,366030.KQ,5600.0,126861557760.0,1.32,7100.0,3940.0,,,0.09295999,2026-05-20T21:16:54.363382
263720,디앤씨미디어,KOSDAQ,263720.KQ,10220.0,125323681792.0,,20000.0,10190.0,,,0.15067,2026-05-20T21:16:54.785598
065450,빅텍,KOSDAQ,065450.KQ,4300.0,123207041024.0,0.67,7050.0,3495.0,,,0.07407,2026-05-20T21:16:55.216569
071280,로체시스템즈,KOSDAQ,071280.KQ,8250.0,123057569792.0,0.57,15000.0,7050.0,,,0.20722,2026-05-20T21:16:55.727448
021320,KCC건설,KOSDAQ,021320.KQ,5890.0,117478621184.0,,7840.0,4605.0,,,,2026-05-20T21:16:56.140061
310200,애니플러스,KOSDAQ,310200.KQ,2410.0,125701996544.0,2.82,6430.0,2350.0,,,0.10918,2026-05-20T21:16:56.573808
036690,코맥스,KOSDAQ,036690.KQ,0.0,0.0,,2885.0,2885.0,,,,2026-05-20T21:16:56.983778
255440,야스,KOSDAQ,255440.KQ,9620.0,114751987712.0,,13450.0,6510.0,,,-0.040700004,2026-05-20T21:16:57.408434
339950,아이비김영,KOSDAQ,339950.KQ,2790.0,120984911872.0,10.54,2955.0,1790.0,,,0.32577,2026-05-20T21:16:57.825464
