종목코드,회사명,시장구분,연도,fs_div,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,cfo,cfi,cff
310870,디와이씨,KOSDAQ,2021,CFS,87268255843.0,-430194245.0,-1200062720.0,101318904273.0,60949826687.0,40369077586.0,,,
310870,디와이씨,KOSDAQ,2022,CFS,120652617749.0,9560822452.0,4293292621.0,118015296766.0,71532980881.0,46482315885.0,,,
310870,디와이씨,KOSDAQ,2023,CFS,122419662930.0,9142782188.0,4402845474.0,106725042927.0,55738216535.0,50986826392.0,,,
310870,디와이씨,KOSDAQ,2024,CFS,100112472400.0,4903606294.0,631129010.0,103287672656.0,52553955986.0,50733716670.0,,,
310870,디와이씨,KOSDAQ,2025,CFS,111038786425.0,5122983201.0,3674732731.0,131518383260.0,77525919103.0,53992464157.0,,,
239610,에이치엘사이언스,KOSDAQ,2021,CFS,104375404099.0,14770690824.0,13533561692.0,117865180283.0,10452597558.0,107412582725.0,,,
239610,에이치엘사이언스,KOSDAQ,2022,CFS,52758204961.0,-603657954.0,1530197115.0,108817578579.0,4515737589.0,104301840990.0,,,
239610,에이치엘사이언스,KOSDAQ,2023,CFS,25587457016.0,-4692442893.0,-1391182447.0,105969071128.0,3375664005.0,102593407123.0,,,
239610,에이치엘사이언스,KOSDAQ,2024,CFS,17664168768.0,-9859262203.0,-7966187665.0,97778172911.0,3151518795.0,94626654116.0,,,
239610,에이치엘사이언스,KOSDAQ,2025,CFS,16705710069.0,-11051574087.0,-11949100121.0,85044689179.0,2274522424.0,82770166755.0,,,
221980,케이디켐,KOSDAQ,2021,CFS,54057340865.0,6845630804.0,8000577102.0,107925931555.0,19559475828.0,88366455727.0,,,
221980,케이디켐,KOSDAQ,2022,CFS,62124551836.0,5697277366.0,8161640063.0,122225680178.0,25868681592.0,96356998586.0,,,
221980,케이디켐,KOSDAQ,2023,CFS,59145786358.0,6252594408.0,5315844858.0,123449471887.0,23890935640.0,99558536247.0,,,
221980,케이디켐,KOSDAQ,2024,CFS,62416153464.0,7468869804.0,5386914490.0,131933824881.0,31037412823.0,100896412058.0,,,
221980,케이디켐,KOSDAQ,2025,CFS,62897420640.0,6968496197.0,3505025588.0,128056414328.0,25481586188.0,102574828140.0,,,
440320,오픈놀,KOSDAQ,2023,CFS,,1347065447.0,1407681400.0,45553451342.0,8022821538.0,37530629804.0,,,
440320,오픈놀,KOSDAQ,2024,CFS,50773005880.0,101353441.0,1612827149.0,84027900449.0,37986605886.0,46041294563.0,,,
440320,오픈놀,KOSDAQ,2025,CFS,88269276682.0,-2764178841.0,-6428485497.0,73924274692.0,34869787485.0,39054487207.0,,,
140430,카티스,KOSDAQ,2024,CFS,31672914120.0,1594081524.0,-5088285185.0,56197338447.0,23184531131.0,33012807316.0,,,
140430,카티스,KOSDAQ,2025,CFS,27901348150.0,-536774819.0,-352139751.0,63503735462.0,24463667617.0,39040067845.0,,,
376180,피코그램,KOSDAQ,2021,CFS,26431821057.0,3251576910.0,2511514028.0,50244397512.0,22966337269.0,27278060243.0,,,
376180,피코그램,KOSDAQ,2022,CFS,29374438993.0,3326445081.0,3204593197.0,51584007089.0,20307763273.0,31276243816.0,,,
376180,피코그램,KOSDAQ,2023,CFS,27708930019.0,1525783534.0,4454534539.0,68902369910.0,33069972590.0,35832397320.0,,,
376180,피코그램,KOSDAQ,2024,CFS,32144304576.0,2836750613.0,7127387800.0,78092647171.0,35007278603.0,43085368568.0,,,
376180,피코그램,KOSDAQ,2025,CFS,30872569046.0,-704156204.0,-1096511847.0,59689042915.0,19773602910.0,39915440005.0,,,
073570,리튬포어스,KOSDAQ,2021,CFS,17911455666.0,-5372811798.0,-13258577969.0,53629111981.0,21943048617.0,31686063364.0,,,
073570,리튬포어스,KOSDAQ,2022,CFS,20721222981.0,-3749508769.0,89591513030.0,247495938477.0,61564824488.0,185931113989.0,,,
073570,리튬포어스,KOSDAQ,2023,CFS,15633542239.0,-6808746053.0,-182829935436.0,157529927618.0,40205008232.0,117324919386.0,,,
073570,리튬포어스,KOSDAQ,2024,CFS,15164117282.0,-5221023562.0,-102230173092.0,55269506697.0,2152844028.0,53116662669.0,,,
073570,리튬포어스,KOSDAQ,2025,CFS,10653571827.0,-4481914206.0,-13404172593.0,59125143536.0,3254048954.0,55871094582.0,,,
340810,시선AI,KOSDAQ,2023,CFS,14100761179.0,-9771154270.0,-9628112240.0,42567213653.0,21938675743.0,20628537910.0,,,
340810,시선AI,KOSDAQ,2024,CFS,14447002396.0,-10440188251.0,-10660375208.0,29164887906.0,19069258164.0,10095629742.0,,,
340810,시선AI,KOSDAQ,2025,CFS,13970253305.0,-11271052457.0,-15336171320.0,35175122811.0,19782311315.0,15392811496.0,,,
228340,동양파일,KOSDAQ,2021,CFS,69531446184.0,8187381562.0,2384378643.0,126025096663.0,7996739102.0,118028357561.0,,,
228340,동양파일,KOSDAQ,2022,CFS,72584619200.0,5272970932.0,4906550380.0,129412640518.0,6498334498.0,122914306020.0,,,
228340,동양파일,KOSDAQ,2023,CFS,71057300475.0,4492854477.0,5167432439.0,135278741653.0,7197048288.0,128081693365.0,,,
228340,동양파일,KOSDAQ,2024,CFS,56562644985.0,-4415778041.0,-5272778481.0,128446118144.0,5650956966.0,122795161178.0,,,
228340,동양파일,KOSDAQ,2025,CFS,55925560654.0,-4747883002.0,-7267277851.0,121542283130.0,6007774217.0,115534508913.0,,,
064090,인크레더블버즈,KOSDAQ,2021,CFS,30300618072.0,-7850172376.0,851359939.0,22862786680.0,10014468587.0,12848318093.0,,,
064090,인크레더블버즈,KOSDAQ,2022,CFS,29367045498.0,-13229119702.0,-14994780346.0,8640387576.0,4933659624.0,3706727952.0,,,
064090,인크레더블버즈,KOSDAQ,2023,CFS,6900744761.0,-568633743.0,-6989588143.0,60237586878.0,23944740441.0,36292846437.0,,,
064090,인크레더블버즈,KOSDAQ,2024,CFS,4560824449.0,-3535124234.0,19027885730.0,99822167362.0,2992954318.0,96829213044.0,,,
064090,인크레더블버즈,KOSDAQ,2025,CFS,7211902064.0,-6078614066.0,-30204179171.0,70958916483.0,4164222638.0,66794693845.0,,,
355690,에이텀,KOSDAQ,2024,CFS,20439957292.0,-2611209633.0,-2245308301.0,38999558175.0,26870161626.0,12129396549.0,,,
355690,에이텀,KOSDAQ,2025,CFS,70426120972.0,-6541146635.0,-8464069912.0,72862440037.0,58737312757.0,14125127280.0,,,
450520,인스웨이브,KOSDAQ,2023,CFS,32603845712.0,5181088943.0,4720146948.0,57017810018.0,11028284484.0,45989525534.0,,,
450520,인스웨이브,KOSDAQ,2024,CFS,30412970558.0,-3593363299.0,-1960250298.0,55416060803.0,11418769633.0,43997291170.0,,,
450520,인스웨이브,KOSDAQ,2025,CFS,38958024167.0,-4855159163.0,-3476596480.0,52753487249.0,12244738041.0,40508749208.0,,,
363260,모비데이즈,KOSDAQ,2021,CFS,0.0,-69478000.0,-34573351.0,14586161343.0,1940398676.0,12645762667.0,,,
363260,모비데이즈,KOSDAQ,2022,CFS,16050403622.0,4586103471.0,-6668066162.0,85313429256.0,45264912626.0,40048516630.0,,,
363260,모비데이즈,KOSDAQ,2023,CFS,23890581882.0,-1902922259.0,-914779751.0,112054063700.0,63092374224.0,48961689476.0,,,
363260,모비데이즈,KOSDAQ,2024,CFS,37232287419.0,315014042.0,-1713863917.0,116219348715.0,69984380639.0,46234968076.0,,,
363260,모비데이즈,KOSDAQ,2025,CFS,44359105328.0,4506603704.0,3096401239.0,126014861489.0,77040559500.0,48974301989.0,,,
052600,한네트,KOSDAQ,2021,CFS,23084315959.0,1465278352.0,1425653726.0,48858637486.0,13834327098.0,35024310388.0,,,
052600,한네트,KOSDAQ,2022,CFS,21962274512.0,2490505606.0,1962277121.0,48212983233.0,12416218687.0,35796764546.0,,,
052600,한네트,KOSDAQ,2023,CFS,24893455015.0,3332116674.0,2464394752.0,50177806436.0,13555885165.0,36621921271.0,,,
052600,한네트,KOSDAQ,2024,CFS,25897668830.0,4204357759.0,3427670222.0,54034084668.0,16469765998.0,37564318670.0,,,
052600,한네트,KOSDAQ,2025,CFS,26825732603.0,4372759936.0,3649227185.0,51542854524.0,11827315012.0,39715539512.0,,,
054780,키이스트,KOSDAQ,2021,CFS,46525413577.0,1015064003.0,-236417931.0,63568013149.0,17919908912.0,45648104237.0,,,
054780,키이스트,KOSDAQ,2022,CFS,62044179229.0,-2403490312.0,-1666743650.0,85623370734.0,26550396417.0,59072974317.0,,,
054780,키이스트,KOSDAQ,2023,CFS,52023895531.0,-1475031245.0,-5389544597.0,83152932599.0,24552156363.0,58600776236.0,,,
054780,키이스트,KOSDAQ,2024,CFS,75844854928.0,654372103.0,-10977869999.0,71448697174.0,29395792643.0,42052904531.0,,,
054780,키이스트,KOSDAQ,2025,CFS,15701782037.0,-3940417878.0,-2636286278.0,58354521218.0,19163918281.0,39190602937.0,,,
058110,멕아이씨에스,KOSDAQ,2021,CFS,49296023356.0,10642513600.0,9080209272.0,96737738586.0,25145436413.0,71592302173.0,,,
058110,멕아이씨에스,KOSDAQ,2022,CFS,28753861806.0,-1768562776.0,-2834727675.0,86759212485.0,18875263805.0,67883948680.0,,,
058110,멕아이씨에스,KOSDAQ,2023,CFS,13261391997.0,-13873749795.0,-16270616241.0,68684126003.0,18874170940.0,49809955063.0,,,
058110,멕아이씨에스,KOSDAQ,2024,CFS,11369004636.0,-9492066504.0,-10290328994.0,59449795128.0,20190022303.0,39259772825.0,,,
058110,멕아이씨에스,KOSDAQ,2025,CFS,11287751059.0,-2787134562.0,-2704437075.0,56220578392.0,19585967399.0,36634610993.0,,,
300120,라온피플,KOSDAQ,2021,CFS,19751768258.0,-6803395359.0,-6175597845.0,85644540013.0,33682981951.0,51961558062.0,,,
300120,라온피플,KOSDAQ,2022,CFS,26489529720.0,2392786671.0,-507078053.0,88063448099.0,33286018580.0,54777429519.0,,,
300120,라온피플,KOSDAQ,2023,CFS,11244331687.0,-11135373701.0,-8716360432.0,77125292066.0,31056518911.0,46068773155.0,,,
300120,라온피플,KOSDAQ,2024,CFS,220225561052.0,-16249271324.0,-13936042786.0,157599270309.0,111998981758.0,45600288551.0,,,
300120,라온피플,KOSDAQ,2025,CFS,223808325905.0,-16192262465.0,-20435617608.0,196166594881.0,152166678648.0,43999916233.0,,,
153490,우리이앤엘하루틴,KOSDAQ,2021,CFS,155736782930.0,13510019164.0,17913833422.0,123172403855.0,52240685440.0,70931718415.0,,,
153490,우리이앤엘하루틴,KOSDAQ,2022,CFS,136162092611.0,2744307922.0,5296397020.0,108835188654.0,33399190988.0,75435997666.0,,,
153490,우리이앤엘하루틴,KOSDAQ,2023,CFS,141964383578.0,5046830682.0,5416636846.0,120550949470.0,38837754610.0,81713194860.0,,,
153490,우리이앤엘하루틴,KOSDAQ,2024,CFS,146852886071.0,6867545117.0,5514526389.0,120556131864.0,30703657379.0,89852474485.0,,,
153490,우리이앤엘하루틴,KOSDAQ,2025,CFS,121210836014.0,286520518.0,-1391425848.0,122006821491.0,30590829579.0,91415991912.0,,,
057030,YBM넷,KOSDAQ,2021,CFS,58331472718.0,3634171515.0,2549052104.0,83151433507.0,40245680636.0,42905752871.0,,,
057030,YBM넷,KOSDAQ,2022,CFS,62562529887.0,4781298295.0,7633315424.0,88057648188.0,38865919785.0,49191728403.0,,,
057030,YBM넷,KOSDAQ,2023,CFS,60480863497.0,5121862757.0,5066856947.0,81958709301.0,30226244610.0,51732464691.0,,,
057030,YBM넷,KOSDAQ,2024,CFS,58329367193.0,2793912411.0,3173794686.0,81369397980.0,28896977621.0,52472420359.0,,,
057030,YBM넷,KOSDAQ,2025,CFS,51834368698.0,949990702.0,1601615624.0,80121356515.0,27699292382.0,52422064133.0,,,
032860,더라미,KOSDAQ,2021,CFS,47260489522.0,784260070.0,-14788781032.0,44962994412.0,12538886920.0,32424107492.0,,,
032860,더라미,KOSDAQ,2022,CFS,62566412210.0,-3179470531.0,-5606375146.0,28334324062.0,3022536592.0,25311787470.0,,,
032860,더라미,KOSDAQ,2023,CFS,50977133773.0,-3542638080.0,-3293960804.0,65676018272.0,13948916741.0,51727101531.0,,,
032860,더라미,KOSDAQ,2024,CFS,69776981093.0,1617984206.0,2477343572.0,61829083163.0,5188851490.0,56640231673.0,,,
032860,더라미,KOSDAQ,2025,CFS,50919669504.0,-1720450576.0,-4645964740.0,55651019782.0,3226701845.0,52424317937.0,,,
045060,오공,KOSDAQ,2021,CFS,169944294868.0,9376670742.0,9411277728.0,135665810895.0,39417646550.0,96248164345.0,,,
045060,오공,KOSDAQ,2022,CFS,170423569561.0,8607685081.0,7543983915.0,136776439341.0,32963533473.0,103812905868.0,,,
045060,오공,KOSDAQ,2023,CFS,158428134529.0,10179683278.0,8967177614.0,139526082459.0,28166218518.0,111359863941.0,,,
045060,오공,KOSDAQ,2024,CFS,163010096967.0,8641421649.0,8004820821.0,144143047521.0,26199836102.0,117943211419.0,,,
045060,오공,KOSDAQ,2025,CFS,160071597465.0,5621625226.0,5623660962.0,147932598516.0,24970051200.0,122962547316.0,,,
200350,아티스트스튜디오,KOSDAQ,2021,CFS,41024304421.0,3153606188.0,2332377227.0,72224785289.0,27579719145.0,44645066144.0,,,
200350,아티스트스튜디오,KOSDAQ,2022,CFS,44422278789.0,-6252551794.0,-6365269908.0,71642269060.0,29552965965.0,42089303095.0,,,
200350,아티스트스튜디오,KOSDAQ,2023,CFS,41863614133.0,-7787502929.0,-7434464400.0,50859305753.0,10758274796.0,40101030957.0,,,
200350,아티스트스튜디오,KOSDAQ,2024,CFS,27306791627.0,-7321436149.0,-14954557399.0,59269511420.0,5117658444.0,54151852976.0,,,
200350,아티스트스튜디오,KOSDAQ,2025,CFS,14618399763.0,-3007373300.0,-4698188664.0,51828672206.0,2293775774.0,49534896432.0,,,
254120,자비스,KOSDAQ,2021,CFS,16074043240.0,-3986730804.0,-5152955462.0,29056756604.0,19306662073.0,9750094531.0,,,
254120,자비스,KOSDAQ,2022,CFS,22322811534.0,-13457464.0,262158344.0,28344950656.0,18241999053.0,10102951603.0,,,
254120,자비스,KOSDAQ,2023,CFS,28708310774.0,840610301.0,-3958044137.0,45998222925.0,18499743445.0,27498479480.0,,,
254120,자비스,KOSDAQ,2024,CFS,37612263527.0,1205824137.0,1195982566.0,39292063204.0,10534376696.0,28757686508.0,,,
254120,자비스,KOSDAQ,2025,CFS,27895397844.0,-3919944239.0,-4116708029.0,37974064512.0,13243825983.0,24730238529.0,,,
038870,에코심플렉스,KOSDAQ,2021,CFS,16116313166.0,823571661.0,5803046870.0,96695934357.0,24280097686.0,72415836671.0,,,
038870,에코심플렉스,KOSDAQ,2022,CFS,16783759222.0,-146748552.0,-4701770213.0,95821560604.0,26335812398.0,69485748206.0,,,
038870,에코심플렉스,KOSDAQ,2023,CFS,15790408546.0,-2601797272.0,2353149044.0,109553282161.0,23459363605.0,86093918556.0,,,
038870,에코심플렉스,KOSDAQ,2024,CFS,18020084141.0,-2361295773.0,-5464340440.0,118346223804.0,37285564095.0,81060659709.0,,,
038870,에코심플렉스,KOSDAQ,2025,CFS,17239542508.0,-2661274618.0,-7304588156.0,107634063774.0,33877770445.0,73756293329.0,,,
133750,메가엠디,KOSDAQ,2021,CFS,79434903990.0,7690985752.0,6650303615.0,114567165381.0,47971937758.0,66595227623.0,,,
133750,메가엠디,KOSDAQ,2022,CFS,64468046391.0,2000608357.0,2112779377.0,93552799124.0,27811103317.0,65741695807.0,,,
133750,메가엠디,KOSDAQ,2023,CFS,36041389502.0,-3939064553.0,-3197186339.0,84711572637.0,22467422753.0,62244149884.0,,,
133750,메가엠디,KOSDAQ,2024,CFS,36491420174.0,2236373524.0,3783322758.0,87387157493.0,21608477324.0,65778680169.0,,,
133750,메가엠디,KOSDAQ,2025,CFS,34591356901.0,1813813179.0,2789882419.0,83254214247.0,16864949267.0,66389264980.0,,,
388610,지에프씨생명과학,KOSDAQ,2024,CFS,16804533739.0,1704603240.0,-5947017541.0,20055239779.0,9155129810.0,10900109969.0,,,
388610,지에프씨생명과학,KOSDAQ,2025,CFS,17714780998.0,386262084.0,555427828.0,33833189088.0,10034613357.0,23798575731.0,,,
064520,테크엘,KOSDAQ,2021,CFS,42157381087.0,971610370.0,810118520.0,63655532525.0,18470115974.0,45185416551.0,,,
064520,테크엘,KOSDAQ,2022,CFS,20655878766.0,-3805369952.0,-6027822555.0,89437565103.0,37047969291.0,52389595812.0,,,
064520,테크엘,KOSDAQ,2023,CFS,21928276515.0,-4543780279.0,5504254842.0,110045505082.0,29204304512.0,80841200570.0,,,
064520,테크엘,KOSDAQ,2024,CFS,25301712621.0,-375456095.0,-472095276.0,104152435078.0,4763259906.0,99389175172.0,,,
064520,테크엘,KOSDAQ,2025,CFS,18149684065.0,-5603781420.0,-4665162841.0,100320069500.0,5744662832.0,94575406668.0,,,
159910,에코글로우,KOSDAQ,2021,CFS,27611573040.0,958607215.0,1183250884.0,44703631917.0,7217803571.0,37485828346.0,,,
159910,에코글로우,KOSDAQ,2022,CFS,21406338794.0,-6261267452.0,-10095848663.0,35329393623.0,7868679632.0,27460713991.0,,,
159910,에코글로우,KOSDAQ,2023,CFS,13924448038.0,-7727652128.0,-9438493811.0,27253452225.0,9226239588.0,18027212637.0,,,
159910,에코글로우,KOSDAQ,2024,CFS,14522098832.0,-6346179965.0,-6109718959.0,23862078574.0,10949936943.0,12912141631.0,,,
159910,에코글로우,KOSDAQ,2025,CFS,9924758012.0,-3938193208.0,-5676066324.0,36772737960.0,17070215651.0,19702522309.0,,,
080520,오디텍,KOSDAQ,2021,CFS,54427039739.0,4789226966.0,4104485697.0,145443710932.0,17662589700.0,127781121232.0,,,
080520,오디텍,KOSDAQ,2022,CFS,40389289878.0,-3371639793.0,-4054767542.0,135571022652.0,12092344928.0,123478677724.0,,,
080520,오디텍,KOSDAQ,2023,CFS,34964165951.0,-4252771289.0,2950848792.0,138037594061.0,15002203919.0,123035390142.0,,,
080520,오디텍,KOSDAQ,2024,CFS,37001931925.0,-6361445277.0,5471824408.0,136975371245.0,11285823781.0,125689547464.0,,,
080520,오디텍,KOSDAQ,2025,CFS,37959545863.0,-2276892782.0,890599267.0,134145170682.0,5197931756.0,128947238926.0,,,
050120,ES큐브,KOSDAQ,2021,CFS,125787292841.0,283187246.0,5375801078.0,1082732055575.0,966876861975.0,115855193600.0,,,
050120,ES큐브,KOSDAQ,2022,CFS,75213651998.0,15343412140.0,24682689107.0,121705413482.0,11306160216.0,110399253266.0,,,
050120,ES큐브,KOSDAQ,2023,CFS,63333992892.0,10789653339.0,-27938425125.0,87792996860.0,5267023017.0,82525973843.0,,,
050120,ES큐브,KOSDAQ,2024,CFS,16172075695.0,-3743000293.0,909488673.0,90410906192.0,4509174709.0,85901731483.0,,,
050120,ES큐브,KOSDAQ,2025,CFS,13932072968.0,-12834092193.0,-2052118271.0,98448850377.0,7120890572.0,91327959805.0,,,
073540,에프알텍,KOSDAQ,2021,CFS,23116665949.0,-2152655543.0,233774491.0,76779103370.0,32559068387.0,44220034983.0,,,
073540,에프알텍,KOSDAQ,2022,CFS,18648483465.0,-4486494279.0,8054026250.0,112725108235.0,56573681993.0,56151426242.0,,,
073540,에프알텍,KOSDAQ,2023,CFS,24805176748.0,-501460799.0,2288831466.0,78582735363.0,20149102489.0,58433632874.0,,,
073540,에프알텍,KOSDAQ,2024,CFS,29759555648.0,814561384.0,1251742033.0,70810340644.0,11742138551.0,59068202093.0,,,
073540,에프알텍,KOSDAQ,2025,CFS,25263688167.0,919606633.0,2204141017.0,74060340132.0,13057524347.0,61002815785.0,,,
356890,싸이버원,KOSDAQ,2021,CFS,22185766040.0,1690299644.0,1973891113.0,30157557116.0,3311972246.0,26845584870.0,,,
356890,싸이버원,KOSDAQ,2022,CFS,22753888786.0,1868663188.0,2087240063.0,32625851694.0,3895933970.0,28729917724.0,,,
356890,싸이버원,KOSDAQ,2023,CFS,24675744970.0,1276134767.0,2433817647.0,44502556212.0,5858776005.0,38643780207.0,,,
356890,싸이버원,KOSDAQ,2024,CFS,47855112752.0,11331960375.0,12459821420.0,56330195131.0,7266135719.0,49064059412.0,,,
356890,싸이버원,KOSDAQ,2025,CFS,33726070959.0,414314485.0,-1269215199.0,52460568366.0,4897354640.0,47563213726.0,,,
037370,EG,KOSDAQ,2021,CFS,95693333644.0,7577496321.0,4245281212.0,145606755674.0,86951641886.0,58655113788.0,,,
037370,EG,KOSDAQ,2022,CFS,70189076829.0,-8562134701.0,-11271838485.0,154144472522.0,103538950746.0,50605521776.0,,,
037370,EG,KOSDAQ,2023,CFS,61797981915.0,-14353005712.0,-20564802530.0,149459123165.0,116424640808.0,33034482357.0,,,
037370,EG,KOSDAQ,2024,CFS,65213324318.0,-5466140843.0,-6749248974.0,151951948568.0,125171960584.0,26779987984.0,,,
037370,EG,KOSDAQ,2025,CFS,62750627943.0,-2165701772.0,-7676978839.0,151597052789.0,128430847610.0,23166205179.0,,,
206400,베노티앤알,KOSDAQ,2021,CFS,26667683520.0,1536538708.0,8632120518.0,130055343642.0,45117820360.0,84937523282.0,,,
206400,베노티앤알,KOSDAQ,2022,CFS,21796866525.0,-1910517180.0,-21858749823.0,101284023121.0,31282418942.0,70001604179.0,,,
206400,베노티앤알,KOSDAQ,2023,CFS,9916844608.0,-7013194952.0,-7919789348.0,122957570414.0,42769653287.0,80187917127.0,,,
206400,베노티앤알,KOSDAQ,2024,CFS,25295387824.0,-9704012940.0,-3592597930.0,104745553211.0,9484815643.0,95260737568.0,,,
206400,베노티앤알,KOSDAQ,2025,CFS,4774718589.0,-5361474305.0,-24026574843.0,78940240228.0,7087644750.0,71852595478.0,,,
347770,핌스,KOSDAQ,2021,CFS,67113800410.0,7278740713.0,7409773179.0,88834446070.0,29912410777.0,58922035293.0,,,
347770,핌스,KOSDAQ,2022,CFS,83806870222.0,1116180076.0,1188683314.0,94039727810.0,37365374752.0,56674353058.0,,,
347770,핌스,KOSDAQ,2023,CFS,85256117009.0,2597066496.0,2095313061.0,86518224625.0,27256837706.0,59261386919.0,,,
347770,핌스,KOSDAQ,2024,CFS,60716608625.0,-4871584740.0,-6685345440.0,80654047535.0,28008028975.0,52646018560.0,,,
347770,핌스,KOSDAQ,2025,CFS,63383012048.0,-6113556216.0,-8327087064.0,80907326307.0,35520972693.0,45386353614.0,,,
290520,신도기연,KOSDAQ,2021,CFS,39794110063.0,-2797994524.0,1637442121.0,80768189353.0,18603969534.0,62164219819.0,,,
290520,신도기연,KOSDAQ,2022,CFS,21815309134.0,-3733139816.0,-400891592.0,72439196171.0,10862378601.0,61576817570.0,,,
290520,신도기연,KOSDAQ,2023,CFS,20754838406.0,-2511118560.0,-3348436363.0,61879228232.0,3875365943.0,58003862289.0,,,
290520,신도기연,KOSDAQ,2024,CFS,10597641707.0,-4096312646.0,-564074247.0,68571194145.0,11198309155.0,57372884990.0,,,
290520,신도기연,KOSDAQ,2025,CFS,31923243012.0,1807614008.0,1809258031.0,62602404059.0,3346481312.0,59255922747.0,,,
